REGISTRO,nome,preco
1004309930063,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,"85,67"
1004309960035,ZINA,"43,73"
1004310020016,RISS,"14,36"
1004310020032,RISS,"45,79"
1004310020040,RISS,"14,36"
1004310020067,RISS,"45,79"
1004310020105,RISS,"45,79"
1004310040041,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"149,93"
1004310040051,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"229,89"
1004310050047,DUOMO,"33,21"
1004310050071,DUOMO,"125,82"
1004310120088,PACO,"25,30"
1004310120096,PACO,"45,97"
1004310120101,PACO,"60,16"
1004310120118,PACO,"80,03"
1004310130016,CALNATE,"1673,91"
1004310160081,VERSA,"65,96"
1004310160101,VERSA,"128,21"
1004310160128,VERSA,"195,33"
1004310160136,VERSA,"260,60"
1004310160160,VERSA,"197,87"
1004310160187,VERSA,"384,58"
1004310240016,FÁGICO,"22,59"
1004310250011,PLAQ,"29,56"
1004310250021,PLAQ,"88,79"
1004310260017,ÁCIDO ZOLEDRÔNICO,"1566,26"
1004310330031,DOMPERIX,"23,46"
1004310330082,DOMPERIX,"39,83"
1004310350067,DEJAVÚ,"13,91"
1004310350075,DEJAVÚ,"27,37"
1004310350083,DEJAVÚ,"46,98"
1004310360021,ÁRTICO,"64,60"
1004310360046,ÁRTICO,"193,68"
1004310400013,HEIMER,"19,56"
1004310400031,HEIMER,"38,39"
1004310400056,HEIMER,"72,66"
1004310400064,HEIMER,"143,87"
1004310430011,TRIANCINOLONA DE ACETONIDA,"13,26"
1004310550015,BICALUTAMIDA,"859,30"
1004310560029,MESILATO DE IMATINIBE,"7305,58"
1004310560045,MESILATO DE IMATINIBE,"14611,24"
1004310570032,OLANZAPINA (PORT. 344/98 - LISTA C1),"215,84"
1004310570075,OLANZAPINA (PORT. 344/98 - LISTA C1),"318,76"
1004310570113,OLANZAPINA (PORT. 344/98 - LISTA C1),"637,61"
1004310590033,LÉPTICO,"67,78"
1004310590068,LÉPTICO,"111,85"
1004310590092,LÉPTICO,"186,67"
1004310610026,ÉSIO,"743,19"
1004310640030,IRBESARTANA+ HIDROCLOROTIAZIDA,"113,37"
1004310640073,IRBESARTANA+ HIDROCLOROTIAZIDA,"113,37"
1004310670029,AMOXICILINA + CLAVULANATO DE POTÁSSIO,"95,44"
1004310680016,PIEMONTE,"25,41"
1004310680032,PIEMONTE,"76,20"
1004310680067,PIEMONTE,"87,62"
1004310680083,PIEMONTE,"94,97"
1004310680091,PIEMONTE,"94,97"
1004310680105,PIEMONTE,"22,41"
1004310680113,PIEMONTE,"67,20"
1004310680121,PIEMONTE,"94,97"
1004310690021,HEMOLENTA,"38,40"
1004310720018,GINNA,"36,94"
1004310740019,VAST,"24,29"
1004310740027,VAST,"72,90"
1004310740051,VAST,"24,29"
1004310740061,VAST,"72,90"
1004310740108,VAST,"145,78"
1004310760011,DUOMO HP,"41,80"
1004310760028,DUOMO HP,"83,61"
1004310760036,DUOMO HP,"125,40"
1004310760044,DUOMO HP,"250,79"
1004310780029,PANTOPRAZOL,"70,49"
1004310780037,PANTOPRAZOL,"141,06"
1004310780045,PANTOPRAZOL,"187,98"
1004310790016,MOLIÈRI,"55,86"
1004310790024,MOLIÈRI,"145,21"
1004310790059,MOLIÈRI,"55,86"
1004310790113,MOLIÈRI,"55,86"
1004310790156,MOLIÈRI,"55,86"
1004310810017,AZITROMICINA,"53,75"
1004310810025,AZITROMICINA,"66,16"
1004310810033,AZITROMICINA,"110,26"
1004310810041,AZITROMICINA,"110,26"
1004310820012,ESC,"21,03"
1004310820020,ESC,"45,05"
1004310820039,ESC,"90,05"
1004310820047,ESC,"180,17"
1004310820055,ESC,"37,22"
1004310820063,ESC,"81,07"
1004310820071,ESC,"162,15"
1004310820081,ESC,"308,19"
1004310820098,ESC,"48,95"
1004310820111,ESC,"146,84"
1004310860022,FILINAR G,"23,63"
1004310870011,TRIMEB,"43,44"
1004310870028,TRIMEB,"66,93"
1004310870036,TRIMEB,"123,63"
1004310880041,BETINA,"18,51"
1004310880082,BETINA,"14,66"
1004310880090,BETINA,"22,32"
1004310880104,BETINA,"43,33"
1004310880147,BETINA,"19,65"
1004310880155,BETINA,"29,91"
1004310880163,BETINA,"58,00"
1004310910011,VARTAZ,"22,82"
1004310910021,VARTAZ,"45,62"
1004310910054,VARTAZ,"22,82"
1004310910062,VARTAZ,"45,62"
1004310910100,VARTAZ,"22,82"
1004310910119,VARTAZ,"45,62"
1004310930012,ANTROFI,"77,61"
1004310950013,HOLMES H,"19,59"
1004310950031,HOLMES H,"59,07"
1004310950064,HOLMES H,"22,30"
1004310950080,HOLMES H,"67,26"
1004310950110,HOLMES H,"22,30"
1004310950137,HOLMES H,"67,26"
1004310960019,PERIVASC,"69,58"
1004310960027,PERIVASC,"127,57"
1004310960051,PERIVASC,"22,24"
1004310960108,PERIVASC,"44,44"
1004310960124,PERIVASC,"133,31"
1004310960191,PERIVASC,"22,24"
1004310960205,PERIVASC,"69,49"
1004310960213,PERIVASC,"127,57"
1004311020011,MOLIÈRI 20,"55,86"
1004311030023,TADALAFILA,"40,78"
1004311030066,TADALAFILA,"305,91"
1004311030090,TADALAFILA,"81,58"
1004311030104,TADALAFILA,"163,13"
1004311040037,NITAZOXANIDA,"23,27"
1004311040045,NITAZOXANIDA,"48,28"
1004311080020,HEMIFUMARATO DE QUETIAPINA,"214,80"
1004311090026,DIENOGESTE,"145,16"
1004311100048,PITAVASTATINA CALCICA,"82,22"
1004311110027,TAMIRAM,"99,88"
1004311110035,TAMIRAM,"139,90"
1004311120022,TADA,"81,58"
1004311120146,TADA,"305,91"
1004311130036,INDAPAMIDA,"29,42"
1004311130044,INDAPAMIDA,"55,27"
1004311140041,MESILATO DE DOXAZOSINA,"51,76"
1004311140074,MESILATO DE DOXAZOSINA,"66,00"
1004311150010,QUET XR,"41,16"
1004311150029,QUET XR,"133,03"
1004311150053,QUET XR,"442,01"
1004311150071,QUET XR,"147,33"
1004311150088,QUET XR,"442,01"
1004311150126,QUET XR,"522,38"
1004311150142,QUET XR,"174,11"
1004311150150,QUET XR,"522,38"
1004311160024,PIETRA ED,"220,35"
1004311160067,PIETRA ED,"172,20"
1004311170021,DICLORIDRATO DE PRAMIPEXOL,"89,07"
1004311170054,DICLORIDRATO DE PRAMIPEXOL,"178,11"
1004311170089,DICLORIDRATO DE PRAMIPEXOL,"356,21"
1004311220019,PRIMERA 20,"34,04"
1004311220027,PRIMERA 20,"71,51"
1004311230014,PRIMERA 30,"34,04"
1004311230022,PRIMERA 30,"71,51"
1004311240036,DICLORIDRATO DE LEVOCETIRIZINA,"35,55"
1004311280011,NITRATO DE FENTICONAZOL,"44,24"
1004311290041,DICLORIDRATO DE BETAISTINA,"19,34"
1004311290092,DICLORIDRATO DE BETAISTINA,"23,35"
1004311290106,DICLORIDRATO DE BETAISTINA,"43,33"
1004311290149,DICLORIDRATO DE BETAISTINA,"31,30"
1004311290157,DICLORIDRATO DE BETAISTINA,"58,00"
1004311300047,CLORIDRATO DE PROPAFENONA,"74,93"
1004311300055,CLORIDRATO DE PROPAFENONA,"149,83"
1004311310018,ZART H,"11,16"
1004311310034,ZART H,"41,79"
1004311310069,ZART H,"74,32"
1004311320013,FULVESTRANTO,"3415,25"
1004311330027,BISSULFATO DE CLOPIDOGREL,"118,07"
1004311340057,CLORIDRATO DE MEMANTINA,"99,34"
1004311340065,CLORIDRATO DE MEMANTINA,"196,78"
1004311350087,PARACETAMOL + FOSFATO DE CODEÍNA,"20,65"
1004311350095,PARACETAMOL + FOSFATO DE CODEÍNA,"40,91"
1004311350109,PARACETAMOL + FOSFATO DE CODEÍNA,"61,13"
1004311360031,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,"47,98"
1004311360082,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,"54,66"
1004311360139,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,"54,66"
1004311370029,ATORVASTATINA CÁLCICA,"62,20"
1004311370061,ATORVASTATINA CÁLCICA,"62,20"
1004311370101,ATORVASTATINA CÁLCICA,"124,41"
1004311380024,TUNTÁ,"26,60"
1004311380040,TUNTÁ,"79,84"
1004311390021,LAMOTRIGINA,"47,27"
1004311390046,LAMOTRIGINA,"77,15"
1004311390054,LAMOTRIGINA,"77,15"
1004311390089,LAMOTRIGINA,"134,50"
1004311400017,PROMESTRIENO,"59,97"
1004311430021,GLIMEPIRIDA,"51,08"
1004311430110,GLIMEPIRIDA,"28,64"
1004311440027,MALEATO DE TRIMEBUTINA,"68,51"
1004311440035,MALEATO DE TRIMEBUTINA,"123,63"
1004311450030,MONTELUCASTE DE SÓDIO,"94,93"
1004311450057,MONTELUCASTE DE SÓDIO,"94,93"
1004311450073,MONTELUCASTE DE SÓDIO,"113,47"
1004311450081,MONTELUCASTE DE SÓDIO,"129,49"
1004311450111,MONTELUCASTE DE SÓDIO,"94,70"
1004311450121,MONTELUCASTE DE SÓDIO,"141,80"
1004311460011,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSÓDICO DE BETAMETASONA,"22,51"
1004311460044,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSÓDICO DE BETAMETASONA,"121,59"
1004311470058,CLORIDRATO DE VENLAFAXINA,"154,43"
1004311470066,CLORIDRATO DE VENLAFAXINA,"263,55"
1004311470090,CLORIDRATO DE VENLAFAXINA,"79,45"
1004311470104,CLORIDRATO DE VENLAFAXINA,"85,14"
1004311470120,CLORIDRATO DE VENLAFAXINA,"165,46"
1004311470147,CLORIDRATO DE VENLAFAXINA,"282,35"
1004311480010,TOPIRAMATO,"114,74"
1004311480029,TOPIRAMATO,"243,48"
1004311480037,TOPIRAMATO,"483,81"
1004311490016,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,"62,06"
1004311490024,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,"76,68"
1004311490040,CLORIDRATO DE SIBUTRAMINA MONOIDRATADO,"119,19"
1004311500062,CITRATO DE SILDENAFILA,"18,50"
1004311500070,CITRATO DE SILDENAFILA,"37,09"
1004311500089,CITRATO DE SILDENAFILA,"74,06"
1004311500097,CITRATO DE SILDENAFILA,"137,37"
1004311510017,MELOCOX,"41,72"
1004311520012,MELOCOX,"21,39"
1004311520020,MELOCOX,"39,80"
1004311540048,SINOT CLAV,"94,59"
1004311540056,SINOT CLAV,"130,27"
1004311550019,SINOT CLAV,"65,06"
1004311550043,SINOT CLAV,"130,02"
1004311570036,AZOX,"35,08"
1004311570044,AZOX,"74,29"
1004311580015,FILINAR,"24,48"
1004311580023,FILINAR,"33,55"
1004311590037,CLORIDRATO DE FLUOXETINA,"47,63"
1004311590053,CLORIDRATO DE FLUOXETINA,"32,16"
1004311590101,CLORIDRATO DE FLUOXETINA,"170,30"
1004311630039,DOMPERIDONA,"18,31"
1004311630047,DOMPERIDONA,"33,74"
1004311630081,DOMPERIDONA,"43,17"
1004311640018,MUSCULARE,"31,54"
1004311640050,MUSCULARE,"35,13"
1004311640107,MUSCULARE,"15,76"
1004311640158,MUSCULARE,"17,56"
1004311660061,CARBONATO DE LÍTIO,"37,96"
1004311660086,CARBONATO DE LÍTIO,"30,72"
1004311660094,CARBONATO DE LÍTIO,"27,26"
1004311660132,CARBONATO DE LÍTIO,"46,08"
1004311670014,ASTRO,"12,98"
1004311670022,ASTRO,"19,46"
1004311670057,ASTRO,"381,61"
1004311670065,ASTRO,"32,42"
1004311690041,ZART,"45,14"
1004311700010,SINOT,"45,12"
1004311700053,SINOT,"75,52"
1004311710032,SINOT,"32,40"
1004311720011,ASTRO,"43,35"
1004311720021,ASTRO,"61,74"
1004311720046,ASTRO,"61,74"
1004311730017,LUGANO,"15,40"
1004311730092,LUGANO,"115,49"
1004311730106,LUGANO,"145,75"
1004311740012,PISA,"24,94"
1004311740020,PISA,"74,80"
1004311740047,PISA,"46,67"
1004311740055,PISA,"140,11"
1004311740081,PISA,"280,22"
1004311760013,LEVOFLOXACINO HEMIIDRATADO,"96,76"
1004311760021,LEVOFLOXACINO HEMIIDRATADO,"138,08"
1004311770035,OXALATO DE ESCITALOPRAM,"114,49"
1004311770043,OXALATO DE ESCITALOPRAM,"188,36"
1004311770078,OXALATO DE ESCITALOPRAM,"348,40"
1004311770086,OXALATO DE ESCITALOPRAM,"320,20"
1004311770116,OXALATO DE ESCITALOPRAM,"144,20"
1004311800031,RISPERIDONA,"59,29"
1004311800066,RISPERIDONA,"59,29"
1004311800104,RISPERIDONA,"59,65"
1004311830011,CLORIDRATO DE MOXIFLOXACINO,"136,17"
1004311830054,CLORIDRATO DE MOXIFLOXACINO,"172,21"
1004311850020,CLORIDRATO DE CIPROFLOXACINO,"43,35"
1004311860018,OXALATO DE ESCITALOPRAM,"108,16"
1004311870013,PRAIVA,"129,62"
1004311870021,PRAIVA,"172,21"
1004311880019,ITRACONAZOL,"46,78"
1004311880035,ITRACONAZOL,"142,16"
1004311890057,PERGO,"38,74"
1004311900011,ESC,"90,05"
1004311910041,HEMIFUMARATO DE QUETIAPINA,"86,03"
1004311910104,HEMIFUMARATO DE QUETIAPINA,"345,91"
1004311910163,HEMIFUMARATO DE QUETIAPINA,"622,32"
1004311920029,CLORIDRATO DE BUPROPIONA,"109,12"
1004311920037,CLORIDRATO DE BUPROPIONA,"199,31"
1004311930016,FORITUS,"18,58"
1004311930024,FORITUS,"43,35"
1004311950025,QUET,"27,29"
1004311950041,QUET,"58,47"
1004311950084,QUET,"68,13"
1004311950106,QUET,"146,00"
1004311950165,QUET,"297,44"
1004311990078,DON,"31,42"
1004311990094,DON,"94,20"
1004311990191,DON,"31,42"
1004311990213,DON,"94,20"
1004312010026,LEVOFLOXACINO HEMIIDRATADO,"64,95"
1004312010034,LEVOFLOXACINO HEMIIDRATADO,"90,94"
1004312020013,ALTAD,"31,22"
1004312020072,ALTAD,"36,37"
1004312020102,ALTAD,"111,15"
1004312030019,ÁRTICO CAPS,"91,81"
1004312030027,ÁRTICO CAPS,"275,40"
1004312030035,ÁRTICO CAPS,"30,59"
1004312030061,ÁRTICO CAPS,"32,24"
1004312030094,ÁRTICO CAPS,"193,68"
1004312030108,ÁRTICO CAPS,"32,24"
1004312030132,ÁRTICO CAPS,"193,68"
1004312030140,ÁRTICO CAPS,"32,24"
1004312030175,ÁRTICO CAPS,"193,68"
1004312040030,VEAC,"8321,56"
1004312060015,DEXFER,"51,43"
1004312060031,DEXFER,"21,60"
1004312060041,DEXFER,"21,60"
1004312060058,DEXFER,"14,64"
1004312060066,DEXFER,"14,64"
1004312060074,DEXFER,"43,92"
1004312060082,DEXFER,"43,92"
1004312080172,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,"136,90"
1004312080199,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,"246,45"
1004312080271,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,"124,39"
1004312080296,SUCCINATO DE DESVENLAFAXINA MONOIDRATADO,"223,87"
1004312100033,CORRETAL,"632,34"
1004312100051,CORRETAL,"3720,40"
1004312110111,DESVE,"52,57"
1004312110179,DESVE,"225,34"
1004312110195,DESVE,"387,71"
1004312110217,DESVE,"42,30"
1004312110276,DESVE,"181,25"
1004312110292,DESVE,"289,18"
1004312130013,PANTOCAL,"170,26"
1004312130031,PANTOCAL,"8131,26"
1004312140019,CETOPROFENO,"19,60"
1004312150154,CLORIDRATO DE RANITIDINA,"30,18"
1004312160028,ALENDRONATO DE SÓDIO,"33,61"
1004312170015,ÉSIO,"30,30"
1004312170041,ÉSIO,"121,28"
1004312170112,ÉSIO,"63,36"
1004312170147,ÉSIO,"253,50"
1004312180053,CLORIDRATO DE HIDROXIZINA,"31,22"
1004312200021,CELECOXIBE,"40,30"
1004312200038,CELECOXIBE,"59,62"
1004312200054,CELECOXIBE,"117,71"
1004312220012,ACICLOVIR,"86,46"
1004312230018,COQUES,"16,69"
1004312230026,COQUES,"47,60"
1004312230050,COQUES,"125,12"
1004312230077,COQUES,"8,35"
1004312240021,HEMITARTARATO DE ZOLPIDEM,"51,27"
1004312280015,MARCA COMERCIAL,"61,05"
1004312300016,CARISOPRODOL + DICLOFENACO DE SÓDIO + PARACETAMOL+ CAFEÍNA,"25,43"
1004312300024,CARISOPRODOL + DICLOFENACO DE SÓDIO + PARACETAMOL+ CAFEÍNA,"13,25"
1004312350013,UNDECILATO DE TESTOSTERONA,"429,73"
1004312360043,CETOPROFENO,"41,39"
1004312390031,CLORIDRATO DE DULOXETINA,"272,67"
1004312390074,CLORIDRATO DE DULOXETINA,"114,92"
1004312410016,TRIMUSK,"42,60"
1004312410024,TRIMUSK,"21,32"
1004312410059,TRIMUSK,"4,57"
1004312420011,FLUCONAZOL,"18,33"
1004312420021,FLUCONAZOL,"11,65"
1004312430017,LEG,"43,38"
1004312430025,LEG,"72,26"
1004312460013,HORMUS,"429,73"
1004312480022,PRYSMA,"11,52"
1004312480065,PRYSMA,"68,50"
1004312480103,PRYSMA,"68,50"
1004312490036,BICERTO,"16,56"
1004312490044,BICERTO,"41,39"
1004312510029,CLORIDRATO DE TRAMADOL,"79,74"
1004312510037,CLORIDRATO DE TRAMADOL,"33,81"
1004312540033,GÉSICO,"57,36"
1004312540165,GÉSICO,"100,19"
1004312550012,TÂMISA 15,"26,92"
1004312580019,DESLORATADINA,"32,81"
1004312580027,DESLORATADINA,"46,99"
1004312590022,MATIZ,"15449,14"
1004312610015,ALTAD CAPS,"9,07"
1004312610023,ALTAD CAPS,"27,15"
1004312610066,ALTAD CAPS,"15,15"
1004312610082,ALTAD CAPS,"77,89"
1004312610090,ALTAD CAPS,"44,89"
1004312610104,ALTAD CAPS,"104,74"
1004312610120,ALTAD CAPS,"101,07"
1004312620045,LEVOFLOXACINO HEMI-HIDRATADO,"5298,00"
1004312630016,LEG,"22,34"
1004312630024,LEG,"46,96"
1004312660020,DESLORATADINA,"41,00"
1004312660055,DESLORATADINA,"63,67"
1004312680013,PONDERA XR,"24,84"
1004312680031,PONDERA XR,"74,49"
1004312680048,PONDERA XR,"37,81"
1004312680064,PONDERA XR,"113,44"
1004312690019,PREDNISOLONA,"6,82"
1004312690027,PREDNISOLONA,"13,67"
1004312690061,PREDNISOLONA,"17,87"
1004312690108,PREDNISOLONA,"34,69"
1004312700022,LEVETIRACETAM,"38,81"
1004312700065,LEVETIRACETAM,"201,37"
1004312710044,CITALOPRAM,"75,95"
1004312720015,RISEDRONATO SÓDICO,"128,33"
1004312730010,ALTIVA,"16,67"
1004312730037,ALTIVA,"43,68"
1004312730045,ALTIVA,"25,43"
1004312730061,ALTIVA,"66,67"
1004312740016,CABERGOLINA,"76,38"
1004312740024,CABERGOLINA,"264,07"
1004312750011,TEMOZOLOMIDA,"155,72"
1004312750020,TEMOZOLOMIDA,"622,87"
1004312750038,TEMOZOLOMIDA,"3114,53"
1004312750046,TEMOZOLOMIDA,"4338,31"
1004312750054,TEMOZOLOMIDA,"5577,81"
1004312750062,TEMOZOLOMIDA,"7630,77"
1004312790021,ANTARA,"59,72"
1004312790064,ANTARA,"309,80"
1004312800019,MAMADES,"34,70"
1004312800167,MAMADES,"34,70"
1004312800248,MAMADES,"34,70"
1004312820011,SUBTRAX,"40,98"
1004312820109,SUBTRAX,"20,64"
1004312830015,PRENI,"8,60"
1004312830023,PRENI,"17,14"
1004312830066,PRENI,"22,15"
1004312830104,PRENI,"53,39"
1004312840010,DESOGESTREL,"30,34"
1004312840126,DESOGESTREL,"91,08"
1004312840248,DESOGESTREL,"30,34"
1004312850024,TRISK,"2221,24"
1004312860011,IBANDRONATO DE SÓDIO,"177,28"
1004312870017,IBAN,"69,01"
1004312880012,D’ORTO,"128,33"
1004312890018,ACETATO DE CLORMADINONA + ETINILESTRADIOL,"33,41"
1004312900031,OLMESARTANA MEDOXOMILA,"40,96"
1004312900080,OLMESARTANA MEDOXOMILA,"43,06"
1004312920014,HEMITARTARATO DE ZOLPIDEM,"75,08"
1004312930011,TINIDAZOL + NITRATO DE MICONAZOL,"25,02"
1004312940031,ACETILCISTEÍNA,"37,08"
1004312940074,ACETILCISTEÍNA,"27,81"
1004312960024,ROSUVASTATINA CÁLCICA,"56,98"
1004312960067,ROSUVASTATINA CÁLCICA,"109,97"
1004312960105,ROSUVASTATINA CÁLCICA,"192,66"
1004312970011,HOLMES,"12,75"
1004312970038,HOLMES,"38,24"
1004312970062,HOLMES,"13,40"
1004312970089,HOLMES,"40,19"
1004312980017,AMORA,"37,45"
1004312980025,AMORA,"106,27"
1004312990020,FOSFATO SÓDICO DE PREDNISOLONA,"15,94"
1004312990039,FOSFATO SÓDICO DE PREDNISOLONA,"31,46"
1004312990055,FOSFATO SÓDICO DE PREDNISOLONA,"22,85"
1004313000024,PRENI,"21,68"
1004313000032,PRENI,"43,34"
1004313000059,PRENI,"31,69"
1004313010011,TURNO SL,"124,63"
1004313020017,LEG ODT,"19,40"
1004313020025,LEG ODT,"38,80"
1004313040018,GÉSICO DUO,"28,68"
1004313040042,GÉSICO DUO,"50,00"
1004313050031,CLORIDRATO DE FEXOFENADINA,"42,40"
1004313050064,CLORIDRATO DE FEXOFENADINA,"63,49"
1004313060051,PREGABALINA,"115,02"
1004313060116,PREGABALINA,"161,98"
1004313070030,ACECLOFENACO,"38,74"
1004313100010,RUVA,"11,20"
1004313100029,RUVA,"33,61"
1004313100053,RUVA,"14,36"
1004313100061,RUVA,"43,09"
1004313100096,RUVA,"24,93"
1004313100101,RUVA,"74,75"
1004313110083,MONTELUCASTE DE SÓDIO,"79,39"
1004313140012,DROSPIRENONA + ETINILESTRADIOL,"43,60"
1004313140020,DROSPIRENONA + ETINILESTRADIOL,"102,85"
1004313160031,REUPLAQ,"88,30"
1004313170027,CLORIDRATO DE METILFENIDATO,"26,84"
1004313170035,CLORIDRATO DE METILFENIDATO,"52,40"
1004313180014,LIMIAR,"32,22"
1004313180057,LIMIAR,"138,08"
1004313180073,LIMIAR,"50,93"
1004313180111,LIMIAR,"218,22"
1004313190011,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"26,28"
1004313190028,VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL,"26,28"
1004313200015,PIEMONTE,"22,69"
1004313200023,PIEMONTE,"68,06"
1004313240025,ATTENZE,"41,12"
1004313260018,NEO B,"20,32"
1004313260034,NEO B,"152,84"
1004313260042,NEO B,"75,92"
1004313280019,ESC ODT,"48,63"
1004313280027,ESC ODT,"95,78"
1004313280035,ESC ODT,"145,97"
1004313280043,ESC ODT,"197,38"
1004313280051,ESC ODT,"16,20"
1004313280094,ESC ODT,"31,92"
1004313280132,ESC ODT,"48,65"
1004313280159,ESC ODT,"65,79"
1004313300011,SINCRO XR,"24,84"
1004313300036,SINCRO XR,"74,49"
1004313300044,SINCRO XR,"37,81"
1004313300060,SINCRO XR,"113,44"
1004313310031,FOSFATO DISSÓDICO DE DEXAMETASONA,"545,08"
1004313320045,TURNO,"93,34"
1004313330024,VALSARTANA,"56,13"
1004313330067,VALSARTANA,"56,13"
1004313330105,VALSARTANA,"65,07"
1004313340011,BUP XL,"27,14"
1004313340021,BUP XL,"116,26"
1004313340089,BUP XL,"54,25"
1004313340097,BUP XL,"232,51"
1004313350017,ESTRADIOL + DROSPIRENONA,"71,42"
1004313360020,PROEXTY,"1150,72"
1004313370026,CLORIDRATO DE BUPROPIONA,"104,22"
1004313370034,CLORIDRATO DE BUPROPIONA,"198,02"
1004313370093,CLORIDRATO DE BUPROPIONA,"142,74"
1004313370107,CLORIDRATO DE BUPROPIONA,"271,18"
1004313390027,CLORIDRATO DE TIAMINA + CLORIDRATO DE PIRIDOXINA + CIANOCOBALAMINA + FOSFATO DISSÓDICO DE DEXAMETASONA,"26,29"
1004313410011,FUROATO DE MOMETASONA,"31,06"
1004313410028,FUROATO DE MOMETASONA,"44,00"
1004313420041,BILASTINA,"35,21"
1004313420066,BILASTINA,"70,51"
1004313430010,SUGANON,"53,89"
1004313430029,SUGANON,"161,66"
1004313440016,VENTUS,"50,51"
1004313440024,VENTUS,"85,52"
1004313450011,HISBILA,"14,42"
1004313450046,HISBILA,"54,21"
1004313450062,HISBILA,"108,44"
1004313460017,DEXALGEN NF,"13,47"
1004313460025,DEXALGEN NF,"40,43"
1004313470071,RIVAXA,"44,83"
1004313470081,RIVAXA,"89,67"
1004313470101,RIVAXA,"269,02"
1004313470195,RIVAXA,"45,36"
1004313470217,RIVAXA,"136,10"
1004313470225,RIVAXA,"272,16"
1004313470314,RIVAXA,"45,36"
1004313470349,RIVAXA,"272,16"
1004313480018,NAIRE,"14,45"
1004313480042,NAIRE,"54,18"
1004313480069,NAIRE,"108,34"
1004313490013,MONAX,"50,51"
1004313490021,MONAX,"85,52"
1004313500019,DÁIVA,"14,70"
1004313510030,BART H,"113,37"
1004313510073,BART H,"113,37"
1004313520028,DUCOX,"46,10"
1004313520052,DUCOX,"121,20"
1004313520079,DUCOX,"8,35"
1004313530031,ALGIE,"16,56"
1004313530041,ALGIE,"41,39"
1004313540010,DROSPIRENONA + ETINILESTRADIOL,"43,60"
1004313540029,DROSPIRENONA + ETINILESTRADIOL,"102,85"
1004313540053,DROSPIRENONA + ETINILESTRADIOL,"57,33"
1004313540061,DROSPIRENONA + ETINILESTRADIOL,"135,13"
1004313540071,DROSPIRENONA + ETINILESTRADIOL,"47,63"
1004313540088,DROSPIRENONA + ETINILESTRADIOL,"121,48"
1004313550024,PIVAST,"42,18"
1004313550040,PIVAST,"126,53"
1004313560011,QUEPSIA LP,"41,16"
1004313560021,QUEPSIA LP,"133,03"
1004313560070,QUEPSIA LP,"105,83"
1004313560089,QUEPSIA LP,"317,46"
1004313560135,QUEPSIA LP,"125,31"
1004313560143,QUEPSIA LP,"375,93"
1004313570033,PERMESE,"23,65"
1004313580063,EZONIA,"68,50"
1004313580101,EZONIA,"68,50"
1004313590026,MEDATO,"41,12"
1004313600072,RIVAR,"44,83"
1004313600080,RIVAR,"89,67"
1004313600102,RIVAR,"269,02"
1004313600196,RIVAR,"45,36"
1004313600218,RIVAR,"136,10"
1004313600226,RIVAR,"272,16"
1004313600315,RIVAR,"45,36"
1004313600341,RIVAR,"272,16"
1004313610108,RIVAROXABANA,"208,03"
1004313610221,RIVAROXABANA,"194,18"
1004313610345,RIVAROXABANA,"194,18"
1004313620014,GÁZIA,"19,27"
1004313620022,GÁZIA,"34,62"
1004313620030,GÁZIA,"59,28"
1004313630028,REMIS,"45,05"
1004313630036,REMIS,"90,36"
1004313630079,REMIS,"162,15"
1004313640023,ROX,"33,61"
1004313640058,ROX,"14,36"
1004313640066,ROX,"43,09"
1004313640090,ROX,"24,93"
1004313640104,ROX,"74,75"
1004313650010,OLSAR H,"18,43"
1004313650037,OLSAR H,"55,27"
1004313650061,OLSAR H,"20,97"
1004313650088,OLSAR H,"62,91"
1004313650118,OLSAR H,"20,97"
1004313650134,OLSAR H,"62,91"
1004313660024,ALGICOD,"25,30"
1004313660032,ALGICOD,"45,97"
1004313660040,ALGICOD,"60,16"
1004313670011,OLSAR,"12,75"
1004313670038,OLSAR,"38,24"
1004313670062,OLSAR,"13,38"
1004313670089,OLSAR,"40,19"
1004313680017,MUD,"16,27"
1004313700018,MUD ORAL,"18,01"
1004313710031,AIRES,"73,95"
1004313720019,KOIDE,"20,07"
1004313760010,DIEVARI,"44,44"
1004313760037,DIEVARI,"133,31"
1004313780021,EMAMA,"37,84"
1004313800012,ALOFF XPE,"43,38"
1004313800020,ALOFF XPE,"72,26"
1004313810018,KOIDE D,"39,61"
1004313820031,ZAP,"81,69"
1004313820072,ZAP,"150,84"
1004313820110,ZAP,"271,54"
1004313830035,SPARK,"39,21"
