,nome,codigo,preco
686,PACLITAXEL,1004101550020,"2453,70"
687,PACLITAXEL,1004101550039,"1635,88"
688,PACLITAXEL,1004101550047,"4907,76"
689,CLORIDRATO DE IRINOTECANO,1004101560018,"446,66"
690,CLORIDRATO DE IRINOTECANO,1004101560026,"1103,60"
691,FLUCONAZOL,1004101570013,"155,32"
692,FLUCONAZOL,1004101570021,"12427,50"
693,FLUCONAZOL,1004101570031,"155,32"
694,FLUCONAZOL,1004101570048,"12427,50"
695,METRONIDAZOL,1004101580019,"10,64"
696,METRONIDAZOL,1004101580027,"853,54"
697,AMINOVEN 10% INFANT,1004101590014,"21,20"
698,AMINOVEN 10% INFANT,1004101590022,"53,08"
699,AMINOVEN 10% INFANT,1004101590049,"212,32"
700,AMINOVEN 10% INFANT,1004101590091,"1273,98"
701,PROPOFOL,1004101600011,"97,09"
702,PROPOFOL,1004101600044,"222,73"
703,PROPOFOL,1004101600052,"569,46"
704,PROPOFOL,1004101600060,"1231,16"
705,PROPOFOL,1004101600087,"1130,31"
706,CLORIDRATO DE GENCITABINA,1004101640011,"110,15"
707,CLORIDRATO DE GENCITABINA,1004101640021,"548,18"
708,ADDAVEN,1004101650017,"294,49"
709,CITRATO DE FENTANILA,1004101660039,"79,19"
710,CITRATO DE FENTANILA,1004101660063,"220,79"
711,IDACIO,1004101670018,"1182,26"
712,IDACIO,1004101670026,"2364,54"
713,IDACIO,1004101670034,"2364,54"
714,SULFATO DE TERBUTALINA,1004101740016,"129,44"
715,MESNA,1004101750011,"100,46"
716,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,1004101760025,"1969,86"
717,CLORIDRATO DE ONDANSETRONA,1004101770047,"1482,29"
718,AZEUS,1004101780018,"114,67"
719,OXACILIL,1004101790031,"141,14"
720,KOPLAN,1004101800019,"242,84"
721,KOPLAN,1004101800035,"446,09"
722,KOPLAN,1004101800043,"4461,07"
723,KOPLAN,1004101800078,"242,84"
724,KOPLAN,1004101800116,"446,09"
725,BROMOPRIDA,1004101820036,"125,74"
726,CLORIDRATO DE TRAMADOL,1004101830041,"202,17"
727,CLORIDRATO DE TRAMADOL,1004101830090,"266,41"
728,AMPLATIL,1004101850059,"178,13"
729,AMPLATIL,1004101850067,"197,41"
730,TIOXIN,1004101860011,"32,89"
731,GLIOCORT,1004101870033,"171,61"
732,GLIOCORT,1004101870051,"436,15"
733,GLIOCORT,1004101870092,"171,61"
734,GLIOCORT,1004101870122,"436,15"
735,NOVAMICIN,1004101880055,"1218,48"
736,NOVAMICIN,1004101880071,"51,52"
737,NOVAMICIN,1004101880081,"1288,04"
738,CEFTRIONA,1004101890018,"519,36"
739,CEFTRIONA,1004101890042,"2384,04"
740,HEMITARTARATO DE NOREPINEFRINA,1004101900021,"432,40"
741,WONILIN,1004101910061,"283,14"
742,ZYNVIR,1004101920049,"3110,25"
743,CLORIDRATO DE CEFEPIMA,1004101930028,"460,20"
744,CLORIDRATO DE CEFEPIMA,1004101930060,"836,89"
745,CLORIDRATO DE DOBUTAMINA,1004101940031,"900,00"
746,DICLOFENACO SÓDICO,1004101950029,"64,56"
747,FOSFATO DE CLINDAMICINA,1004101960024,"342,52"
748,FOSFATO DE CLINDAMICINA,1004101960075,"654,93"
749,CORTICOIDEX,1004101970021,"372,54"
750,CEFAZOLINA SÓDICA,1004101980025,"456,59"
751,CLORIDRATO DE GRANISETRONA,1004101990039,"4941,06"
752,CLORIDRATO DE RANITIDINA,1004102000024,"75,42"
753,SUCCINATO SÓDICO DE CLORANFENICOL,1004102010038,"135,60"
754,CEFOXITINA SÓDICA,1004102030047,"397,09"
755,CEFOXITINA SÓDICA,1004102030063,"482,61"
756,CEFOXITINA SÓDICA,1004102030071,"965,25"
757,BROMETO DE PANCURÔNIO,1004102040034,"205,76"
758,CLORIDRATO DE AMIODARONA,1004102060019,"70,04"
759,CLORIDRATO DE AMIODARONA,1004102060027,"140,08"
760,MEROPENEM,1004102070022,"933,28"
761,MEROPENEM,1004102070049,"1284,95"
762,CEFTAFOR,1004102080011,"1572,66"
763,CETAZIMA,1004102090015,"703,44"
764,CETAZIMA,1004102090041,"1179,91"
765,GENTAMICIN,1004102100045,"45,02"
766,GENTAMICIN,1004102100053,"49,43"
767,GENTAMICIN,1004102100061,"57,81"
768,CLORIDRATO DE MIDAZOLAM,1004102120038,"193,45"
769,CLORIDRATO DE MIDAZOLAM,1004102120070,"415,29"
770,CLORIDRATO DE MIDAZOLAM,1004102120119,"977,85"
771,CRISTACILINA,1004102130033,"212,43"
772,CRISTACILINA,1004102130068,"511,19"
773,AMPICILINA SÓDICA + SULBACTAM SÓDICO,1004102140020,"415,11"
774,AMPICILINA SÓDICA + SULBACTAM SÓDICO,1004102140063,"753,66"
775,CEFALOTINA SÓDICA,1004102150018,"217,29"
776,BROMETO DE ROCURÔNIO,1004102160013,"292,96"
777,SULFATO DE AMICACINA,1004102170019,"297,61"
778,IMIPENEM + CILASTATINA SÓDICA,1004102180022,"749,85"
779,CLORIDRATO DE LIDOCAINA,1004102190036,"135,19"
780,SUCCINATO SÓDICO DE METILPREDINISOLONA,1004102200023,"248,09"
781,SUCCINATO SÓDICO DE METILPREDINISOLONA,1004102200058,"704,29"
782,FOSFATO DISSÓDICO DE BETAMENTASONA,1004102210061,"169,91"
783,TIOCOLCHICOSÍDEO,1004102220016,"47,87"
784,HALOPERIDOL,1004102230011,"13,43"
785,HALOPERIDOL,1004102230021,"67,22"
786,BESILATO DE ATRACÚRIO,1004102240017,"282,22"
787,BESILATO DE ATRACÚRIO,1004102240025,"564,44"
788,FLUMAZENIL,1004102250012,"533,49"
789,EPIKABI,1004102260018,"432,40"
790,AMOXICILINA SÓDICA + CLAVULANATO DE POTÁSSIO,1004102270048,"509,42"
791,AMOXICILINA SÓDICA + CLAVULANATO DE POTÁSSIO,1004102270102,"833,37"
792,CLORIDRATO DE CLONIDINA,1004102280019,"88,98"
793,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004102300011,"519,36"
794,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004102300044,"1687,22"
795,ÁCIDO TRANEXÂMICO,1004102310015,"18,56"
796,KETOSTERIL,1004199230011,"330,90"
797,KETOSTERIL,1004199230046,"79,35"
798,DIPEPTIVEN,1004199260018,"251,91"
799,DIPEPTIVEN,1004199260026,"444,78"
800,DIPEPTIVEN,1004199260093,"2371,69"
801,DIPEPTIVEN,1004199260107,"4448,14"
802,LIPOVENOS  MCT,1004199310031,"205,85"
803,LIPOVENOS  MCT,1004199310066,"328,36"
804,LIPOVENOS  MCT,1004199310074,"3180,88"
805,FRESOFOL,1004199320061,"1909,34"
806,AMINOVEN,1004199350068,"106,18"
807,AMINOVEN,1004199350076,"219,94"
808,AMINOVEN,1004199350106,"329,96"
809,AMINOVEN,1004199350191,"1062,01"
810,AMINOVEN,1004199350203,"1319,75"
811,AMINOVEN,1004199350221,"1939,39"
812,FRESOLCAN,1004199360039,"181,54"
813,FRESOLCAN,1004199360055,"181,54"
814,GLYCOPHOS,1004199370018,"769,05"
815,GLYCOPHOS,1004199370034,"76,89"
816,GLYCOPHOS,1004199370042,"1538,11"
817,KABIVEN,1004199380099,"627,75"
818,KABIVEN,1004199380110,"453,08"
819,KABIVEN,1004199380129,"586,02"
820,KABIVEN,1004199380137,"470,18"
821,FRESOFLOX,1004199400103,"94,56"
822,FRESOFLOX,1004199400154,"186,65"
823,FRESOFLOX,1004199401411,"73,54"
824,OMEGAVEN,1004199420015,"85,46"
825,OMEGAVEN,1004199420023,"854,82"
826,OMEGAVEN,1004199420031,"170,97"
827,OMEGAVEN,1004199420041,"1709,86"
828,CLORIDRATO DE DOXORRUBICINA,1004300040022,"120,10"
829,CLORIDRATO DE DOXORRUBICINA,1004300040030,"1200,98"
830,PANTOPRAZOL,1004300260065,"3014,34"
831,PANTOPRAZOL,1004300260103,"2862,73"
832,PAMIDRONATO DISSÓDICO,1004300300067,"741,19"
833,PAMIDRONATO DISSÓDICO,1004300300121,"7411,89"
834,IFOSFAMIDA,1004300310021,"823,47"
835,IFOSFAMIDA,1004300310054,"1452,10"
836,IFOSFAMIDA,1004300310070,"82,33"
837,IFOSFAMIDA,1004300310089,"145,21"
838,MEROPENÉM,1004300340034,"2333,28"
839,MEROPENÉM,1004300340077,"4047,62"
840,NOEX,1004300360051,"19,94"
841,NOEX,1004300360061,"34,69"
842,NOEX,1004300360078,"35,27"
843,NOEX,1004300360086,"34,69"
844,MELOXICAM,1004300370014,"23,68"
845,MELOXICAM,1004300390015,"12,14"
846,MELOXICAM,1004300390023,"14,89"
847,ALPRAZOLAM,1004300410067,"25,31"
848,HEPTAR,1004301240041,"324,78"
849,FLUXENE,1004305170021,"25,92"
850,FLUXENE,1004305170031,"51,81"
851,FLUXENE,1004305170056,"11,35"
852,FLUXENE,1004305170064,"27,10"
853,FLUXENE,1004305170153,"70,86"
854,CARBOLITIUM,1004305180035,"11,05"
855,CARBOLITIUM,1004305180061,"33,15"
856,CARBOLITIUM,1004305180078,"11,87"
857,CARBOLITIUM,1004305180086,"28,55"
858,CARBOLITIUM,1004305180094,"23,81"
859,CARBOLITIUM,1004305180132,"42,80"
860,CARBOLITIUM,1004305180159,"66,31"
861,CARBOLITIUM,1004305180167,"99,45"
862,CARBOLITIUM,1004305180175,"7,12"
863,CARBOLITIUM,1004305180191,"16,57"
864,DEXALGEN,1004305500013,"28,53"
865,DEXALGEN,1004305500021,"9,11"
866,SELENE,1004305980041,"15,85"
867,SELENE,1004305980058,"32,74"
868,PANTOCAL,1004306340257,"26,50"
869,PANTOCAL,1004306340265,"51,41"
870,PANTOCAL,1004306340273,"25,46"
871,PANTOCAL,1004306340281,"47,14"
872,PANTOCAL,1004306340291,"90,65"
873,DACARB,1004306360029,"124,85"
874,DACARB,1004306360037,"1248,41"
875,PONDERA,1004306370024,"94,96"
876,PONDERA,1004306370040,"36,93"
877,PONDERA,1004306370113,"145,42"
878,PONDERA,1004306370156,"15,83"
879,PONDERA,1004306370164,"129,34"
880,PONDERA,1004306370172,"31,61"
881,PERCOF,1004306450036,"20,61"
882,NORELBIN,1004306500025,"887,47"
883,TÂMISA,1004306520018,"17,07"
884,TÂMISA,1004306520026,"17,07"
885,TÂMISA,1004306520034,"40,58"
886,TÂMISA,1004306520042,"40,58"
887,TÂMISA,1004306520050,"17,07"
888,TÂMISA,1004306520069,"40,58"
889,TÂMISA,1004306520077,"22,17"
890,TÂMISA,1004306520085,"54,11"
891,TAMIRAM,1004306710011,"54,88"
892,TAMIRAM,1004306710046,"78,38"
893,TAMIRAM,1004306710054,"23,54"
894,PEN-VE-ORAL,1004306850018,"14,37"
895,PEN-VE-ORAL,1004306850034,"15,28"
896,BENZETACIL,1004306860064,"460,15"
897,BENZETACIL,1004306860110,"92,03"
898,BENZETACIL,1004306860153,"9,20"
899,AMPLACILINA,1004306870116,"16,52"
900,REHIDRAT,1004306900041,"15,95"
901,REHIDRAT,1004306900163,"16,29"
902,REHIDRAT,1004306900211,"20,40"
903,SIMECO PLUS,1004306960050,"27,45"
904,SIMECO PLUS,1004306960107,"6,84"
905,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004307060061,"1654,58"
906,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004307060101,"1654,58"
907,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004307100012,"13,92"
908,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004307100020,"20,93"
909,CEFTRIAXONA DISSÓDICA HEMIEPTAIDRATADA,1004307100039,"94,20"
910,CETOPROFENO,1004307220018,"345,23"
911,AMOXICILINA,1004307270023,"15,29"
912,AMOXICILINA,1004307270031,"24,05"
913,AMOXICILINA,1004307270058,"23,05"
914,AMOXICILINA,1004307280010,"13,43"
915,AMOXICILINA,1004307280029,"23,11"
916,AMOXICILINA,1004307280037,"18,37"
917,OMEPRAZOL SÓDICO,1004307300021,"1754,16"
918,CEFADROXILA,1004307330018,"28,77"
919,CEFALEXINA,1004307420017,"28,70"
920,CLORIDRATO DE SERTRALINA,1004307440077,"59,08"
921,CLORIDRATO DE SERTRALINA,1004307440093,"93,39"
922,CLORIDRATO DE SERTRALINA,1004307440141,"34,63"
923,AMPICILINA,1004307550026,"16,52"
924,TENOXICAM,1004307570094,"602,85"
925,TENOXICAM,1004307570124,"324,52"
926,TENOXICAM,1004307570191,"324,52"
927,EBASTEL,1004307600015,"33,08"
928,EBASTEL,1004307600031,"33,93"
929,EBASTEL,1004307600058,"93,08"
930,GANCICLOVIR SODICO,1004307620067,"5286,39"
931,GANCICLOVIR SODICO,1004307620075,"5286,39"
932,ACETILCISTEÍNA,1004307710015,"18,20"
933,ACETILCISTEÍNA,1004307710023,"20,55"
934,ACETILCISTEINA,1004307720010,"16,29"
935,ACETILCISTEINA,1004307720029,"18,19"
936,ACETILCISTEINA,1004307720037,"40,48"
937,FOLINATO DE CALCIO,1004307760020,"2928,65"
938,ACEBROFILINA,1004307850011,"13,41"
939,ACEBROFILINA,1004307850021,"18,90"
940,SULBACTAM SÓDICO + AMPICILINA SÓDICA,1004307930066,"737,70"
941,SULBACTAM SÓDICO + AMPICILINA SÓDICA,1004307930090,"737,70"
942,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,1004307970017,"12,71"
943,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA,1004307980012,"13,01"
944,MESNA,1004308000046,"524,11"
945,AMOXICILINA,1004308020012,"35,66"
946,AMOXICILINA,1004308020055,"50,90"
947,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,1004308100024,"532,49"
948,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,1004308100059,"850,51"
949,AMOXICILINA SÓDICA + CLAVULANATO DE POTÁSSIO,1004308110046,"333,36"
950,CEFADROXILA,1004308140018,"38,63"
951,FINASTERIDA,1004308150021,"60,26"
952,PROFLAM,1004308170014,"22,43"
953,PROFLAM,1004308170030,"34,45"
954,PROFLAM,1004308170091,"16,60"
955,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,1004308200010,"14,12"
956,CETOCONAZOL + DIPROPIONATO DE BETAMETASONA + SULFATO DE NEOMICINA,1004308210016,"13,18"
957,OXALIPLATINA,1004308220011,"1169,96"
958,OXALIPLATINA,1004308220021,"2340,02"
959,OXALIPLATINA,1004308220038,"11699,62"
960,OXALIPLATINA,1004308220046,"23400,19"
961,TROK-N,1004308240012,"9,82"
962,TROK-N,1004308240039,"18,85"
963,TROK-N,1004308240047,"9,33"
964,TROK-N,1004308240063,"18,85"
965,CLORIDRATO DE IRINOTECANO,1004308910018,"1086,99"
966,CLORIDRATO DE IRINOTECANO,1004308910034,"10869,87"
967,CLORIDRATO DE AMITRIPTILINA,1004308960015,"10,15"
968,CLORIDRATO DE PAROXETINA (PORTARIA 344/98 LISTA C1),1004308980024,"34,91"
969,PACLITAXEL,1004308990011,"331,68"
970,PACLITAXEL,1004308990021,"1107,81"
971,PACLITAXEL,1004308990070,"9481,84"
972,PACLITAXEL,1004308990089,"31607,13"
973,AZITROMICINA,1004309020024,"24,11"
974,AZITROMICINA,1004309020059,"258,03"
975,AZITROMICINA,1004309020067,"34,36"
976,CLORIDRATO DE NORTRIPTILINA (PORTARIA 344/98 - LISTA C1),1004309040068,"18,50"
977,ANGINO RUB,1004309060018,"9,64"
978,ANGINO RUB,1004309060050,"9,64"
979,ANGINO RUB,1004309060107,"9,64"
980,NIMESULIDA,1004309090014,"15,87"
981,LOSARTANA POTÁSSICA,1004309110041,"10,86"
982,LOSARTANA POTÁSSICA,1004309110082,"53,51"
983,CLORIDRATO DE GRANISETRONA,1004309120045,"988,16"
984,BETATRINTA,1004309170042,"13,43"
985,BETATRINTA,1004309170050,"69,01"
986,SULFATO DE POLIMIXINA B,1004309180021,"359,37"
987,SULFATO DE POLIMIXINA B,1004309180031,"484,41"
988,SULFATO DE POLIMIXINA B,1004309180048,"968,80"
989,ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL,1004309280018,"13,55"
990,ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL,1004309280026,"13,55"
991,ENANTATO DE NORETISTERONA + VALERATO DE ESTRADIOL,1004309280034,"13,55"
992,ANASTROZOL,1004309310030,"441,07"
993,TEICOPLANINA,1004309380063,"832,40"
994,TEICOPLANINA,1004309380081,"1664,97"
995,TEICOPLANINA,1004309380152,"1664,97"
996,VENLAXIN XR,1004309400056,"52,77"
997,VENLAXIN XR,1004309400064,"74,79"
998,VENLAXIN XR,1004309400099,"22,52"
999,VENLAXIN XR,1004309400102,"22,52"
1000,VENLAXIN XR,1004309400129,"52,77"
1001,VENLAXIN XR,1004309400137,"89,58"
1002,VENLAXIN XR,1004309400145,"74,79"
1003,VENLAXIN XR,1004309400153,"121,09"
1004,VENLAXIN XR,1004309400161,"7,52"
1005,VENLAXIN XR,1004309400171,"17,59"
1006,VENLAXIN XR,1004309400188,"24,92"
1007,CLORIDRATO DE CICLOBENZAPRINA,1004309450010,"18,45"
1008,CLORIDRATO DE CICLOBENZAPRINA,1004309450061,"20,55"
1009,CLORIDRATO DE CICLOBENZAPRINA,1004309450126,"9,22"
1010,CLORIDRATO DE CICLOBENZAPRINA,1004309450177,"10,27"
1011,PONDERA,1004309470011,"15,80"
1012,PONDERA,1004309470021,"31,62"
1013,PONDERA,1004309470046,"32,35"
1014,PONDERA,1004309470054,"64,69"
1015,PONDERA,1004309470089,"129,34"
1016,BUP,1004309480017,"24,99"
1017,BUP,1004309480025,"68,96"
1018,BUP,1004309480033,"133,06"
1019,ATENOLOL + CLORTALIDONA,1004309510056,"26,30"
1020,ATENOLOL + CLORTALIDONA,1004309510072,"17,42"
1021,ESPIRONOLACTONA,1004309520043,"13,31"
1022,ESPIRONOLACTONA,1004309520086,"20,93"
1023,LETROZOL,1004309530030,"476,01"
1024,CLORIDRATO DE ROPIVACAÍNA,1004309570059,"114,74"
1025,CLORIDRATO DE ROPIVACAÍNA,1004309570075,"155,25"
1026,AMATO,1004309590017,"26,78"
1027,AMATO,1004309590025,"53,59"
1028,AMATO,1004309590033,"108,31"
1029,AMATO,1004309590051,"13,38"
1030,AMATO,1004309590068,"10,74"
1031,AMATO,1004309590084,"21,66"
1032,BETES,1004309650028,"41,04"
1033,BETES,1004309650060,"11,73"
1034,BETES,1004309650117,"21,21"
1035,CLONAZEPAM,1004309710047,"9,86"
1036,TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTATINA,1004309720034,"21,62"
1037,TRIANCINOLONA ACETONIDA + SULFATO DE NEOMICINA + GRAMICIDINA + NISTATINA,1004309730064,"19,81"
1038,TROK-G,1004309800046,"14,85"
1039,TROK-G,1004309800054,"4,97"
1040,TROK-G,1004309800089,"14,85"
1041,DIUPRESS,1004309810017,"13,40"
1042,DIUPRESS,1004309810033,"20,09"
1043,SIBUS,1004309830026,"27,92"
1044,SIBUS,1004309830042,"31,39"
1045,SIBUS,1004309830069,"62,77"
1046,ALGESTONA ACETOFENIDA + ENANTATO DE ESTRADIOL,1004309860014,"7,41"
1047,DESOGESTREL + ETINILESTRADIOL,1004309870011,"18,28"
1048,DESOGESTREL + ETINILESTRADIOL,1004309870028,"49,33"
1049,DESOGESTREL + ETINILESTRADIOL,1004309880015,"14,63"
1050,DESOGESTREL + ETINILESTRADIOL,1004309880023,"43,85"
1051,CREVAGIN,1004309910011,"23,02"
1052,CILOSTAZOL,1004309920025,"19,22"
1053,CILOSTAZOL,1004309920033,"23,19"
1054,CILOSTAZOL,1004309920051,"37,86"
1055,CILOSTAZOL,1004309920068,"46,35"
1056,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,1004309930039,"29,48"
1057,LOSARTANA POTÁSSICA + HIDROCLOROTIAZIDA,1004309930063,"48,63"
1058,ZINA,1004309960035,"25,58"
1059,RISS,1004310020016,"8,15"
1060,RISS,1004310020032,"25,99"
1061,RISS,1004310020040,"8,15"
1062,RISS,1004310020067,"25,99"
1063,RISS,1004310020105,"25,99"
1064,AMOXICILINA + CLAVULANATO DE POTÁSSIO,1004310040041,"85,10"
1065,AMOXICILINA + CLAVULANATO DE POTÁSSIO,1004310040051,"130,49"
1066,DUOMO,1004310050047,"18,85"
1067,DUOMO,1004310050071,"71,42"
1068,CLORIDRATO DE GENCITABINA,1004310070013,"110,15"
1069,CLORIDRATO DE GENCITABINA,1004310070031,"1101,59"
1070,CLORIDRATO DE GENCITABINA,1004310070048,"548,18"
1071,CLORIDRATO DE GENCITABINA,1004310070064,"5481,91"
1072,MEROMAX,1004310080027,"1742,85"
1073,BROMETO DE ROCURÔNIO,1004310100044,"350,73"
1074,BROMETO DE ROCURÔNIO,1004310100095,"1368,45"
1075,PACO,1004310120088,"14,80"
1076,PACO,1004310120096,"26,89"
1077,PACO,1004310120101,"35,19"
1078,PACO,1004310120118,"46,82"
1079,CALNATE,1004310130016,"979,16"
1080,CIMAHER,1004310150025,"4227,44"
1081,VERSA,1004310160081,"37,44"
1082,VERSA,1004310160101,"72,77"
1083,VERSA,1004310160128,"110,87"
1084,VERSA,1004310160136,"147,92"
1085,VERSA,1004310160160,"112,31"
1086,VERSA,1004310160187,"218,30"
1087,FÁGICO,1004310240016,"13,21"
1088,PLAQ,1004310250011,"16,78"
1089,PLAQ,1004310250021,"50,40"
1090,ÁCIDO ZOLEDRÔNICO,1004310260017,"889,04"
1091,ÁCIDO ZOLEDRÔNICO,1004310260041,"1187,82"
1092,FOLINATO DE CÁLCIO,1004310310030,"1115,52"
1093,FOLINATO DE CÁLCIO,1004310310091,"2059,43"
1094,DOMPERIX,1004310330031,"13,72"
1095,DOMPERIX,1004310330082,"23,30"
1096,DEJAVÚ,1004310350067,"8,14"
1097,DEJAVÚ,1004310350075,"16,01"
1098,DEJAVÚ,1004310350083,"27,48"
1099,ÁRTICO,1004310360021,"36,67"
1100,ÁRTICO,1004310360046,"109,94"
1101,HEIMER,1004310400013,"11,10"
1102,HEIMER,1004310400031,"21,79"
1103,HEIMER,1004310400056,"41,24"
1104,HEIMER,1004310400064,"81,66"
1105,FLUSAN,1004310410043,"628,89"
1106,FLUSAN,1004310410061,"503,10"
1107,FLUSAN,1004310410094,"4,99"
1108,FLUSAN,1004310410108,"9,98"
1109,TRIANCINOLONA DE ACETONIDA,1004310430011,"7,53"
1110,"CLORETO DE SÓDIO 0,9%",1004310470011,"4,30"
1111,"CLORETO DE SÓDIO 0,9%",1004310470021,"5,20"
1112,"CLORETO DE SÓDIO 0,9%",1004310470038,"7,08"
1113,"CLORETO DE SÓDIO 0,9%",1004310470046,"4,30"
1114,"CLORETO DE SÓDIO 0,9%",1004310470054,"5,20"
1115,"CLORETO DE SÓDIO 0,9%",1004310470062,"7,08"
1116,"CLORETO DE SÓDIO 0,9%",1004310470070,"5,01"
1117,"CLORETO DE SÓDIO 0,9%",1004310470089,"5,01"
1118,GLICOSE + CLORETO DE SÓDIO,1004310490071,"5,89"
1119,GLICOSE MONOIDRATADA,1004310500107,"4,46"
1120,GLICOSE MONOIDRATADA,1004310500115,"5,67"
1121,GLICOSE MONOIDRATADA,1004310500123,"7,73"
1122,GLICOSE MONOIDRATADA,1004310500131,"4,46"
1123,GLICOSE MONOIDRATADA,1004310500174,"5,67"
1124,GLICOSE MONOIDRATADA,1004310500182,"7,73"
1125,SOLUÇÃO FISIOLÓGICA DE RINGER COM LACTATO,1004310520027,"5,89"
1126,SOLUÇÃO FISIOLÓGICA DE RINGER COM LACTATO,1004310520035,"5,89"
1127,ÁGUA PARA INJETÁVEIS,1004310530030,"5,80"
1128,ÁGUA PARA INJETÁVEIS,1004310530049,"6,48"
1129,ÁGUA PARA INJETÁVEIS,1004310530057,"8,97"
1130,BICALUTAMIDA,1004310550015,"487,75"
1131,MESILATO DE IMATINIBE,1004310560029,"4146,79"
1132,MESILATO DE IMATINIBE,1004310560045,"8293,62"
1133,OLANZAPINA (PORT. 344/98 - LISTA C1),1004310570032,"122,52"
1134,OLANZAPINA (PORT. 344/98 - LISTA C1),1004310570075,"180,94"
1135,OLANZAPINA (PORT. 344/98 - LISTA C1),1004310570113,"361,92"
1136,LÉPTICO,1004310590033,"38,47"
1137,LÉPTICO,1004310590068,"63,49"
1138,LÉPTICO,1004310590092,"105,96"
1139,ÉSIO,1004310610026,"421,85"
1140,IRBESARTANA+ HIDROCLOROTIAZIDA,1004310640030,"64,35"
1141,IRBESARTANA+ HIDROCLOROTIAZIDA,1004310640073,"64,35"
1142,AMOXICILINA + CLAVULANATO DE POTÁSSIO,1004310670029,"54,18"
1143,PIEMONTE,1004310680016,"14,42"
1144,PIEMONTE,1004310680032,"43,25"
1145,PIEMONTE,1004310680067,"49,73"
1146,PIEMONTE,1004310680083,"53,91"
1147,PIEMONTE,1004310680091,"53,91"
1148,PIEMONTE,1004310680105,"12,72"
1149,PIEMONTE,1004310680113,"38,14"
1150,PIEMONTE,1004310680121,"53,91"
1151,HEMOLENTA,1004310690021,"21,80"
1152,HEMOLENTA,1004310690046,"38,28"
1153,GINNA,1004310720018,"21,61"
1154,VAST,1004310740019,"13,79"
1155,VAST,1004310740027,"41,38"
1156,VAST,1004310740051,"13,79"
1157,VAST,1004310740061,"41,38"
1158,VAST,1004310740108,"82,75"
1159,DUOMO HP,1004310760011,"24,45"
1160,DUOMO HP,1004310760028,"48,91"
1161,DUOMO HP,1004310760036,"73,35"
1162,DUOMO HP,1004310760044,"146,70"
1163,PANTOPRAZOL,1004310780029,"40,01"
1164,PANTOPRAZOL,1004310780037,"80,07"
1165,PANTOPRAZOL,1004310780045,"106,70"
1166,MOLIÈRI,1004310790016,"31,71"
1167,MOLIÈRI,1004310790024,"82,42"
1168,MOLIÈRI,1004310790059,"31,71"
1169,MOLIÈRI,1004310790113,"31,71"
1170,MOLIÈRI,1004310790156,"31,71"
1171,AZITROMICINA,1004310810017,"30,51"
1172,AZITROMICINA,1004310810025,"37,56"
1173,AZITROMICINA,1004310810033,"62,59"
1174,AZITROMICINA,1004310810041,"62,59"
1175,ESC,1004310820012,"11,94"
1176,ESC,1004310820020,"25,57"
1177,ESC,1004310820039,"51,12"
1178,ESC,1004310820047,"102,27"
1179,ESC,1004310820055,"21,12"
1180,ESC,1004310820063,"46,01"
1181,ESC,1004310820071,"92,04"
1182,ESC,1004310820081,"174,93"
1183,ESC,1004310820098,"27,79"
1184,ESC,1004310820111,"83,35"
1185,FILINAR G,1004310860022,"13,41"
1186,TRIMEB,1004310870011,"25,41"
1187,TRIMEB,1004310870028,"39,15"
1188,TRIMEB,1004310870036,"72,32"
